,result,A,2,3,4,5,6,7,8,9,10,J,Q,K
7767,0,4,3,3,3,3,3,4,4,4,3,2,3,2
7768,1,4,4,4,3,3,3,4,4,4,3,3,4,3
7769,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7770,0,0,1,0,1,1,0,0,0,0,0,1,0,1
7771,1,0,1,0,1,1,0,0,1,1,1,2,0,1
7772,0,3,1,1,1,2,0,0,3,1,1,2,0,1
7773,0,4,1,1,2,3,0,1,3,1,1,2,1,1
7774,0,4,1,1,2,3,0,1,3,2,1,3,2,2
7777,0,4,3,3,3,4,3,4,3,4,2,3,3,3
7778,1,4,3,4,4,4,4,4,3,4,3,3,4,3
7779,1,0,0,0,0,0,0,0,0,0,0,0,0,0
7781,1,2,1,0,0,1,1,0,1,1,0,2,0,0
7782,0,2,2,0,2,1,1,1,2,1,1,2,0,0
7783,1,3,2,1,2,1,1,2,3,1,1,2,1,0
7784,0,3,3,1,2,1,1,3,3,1,1,2,2,2
7785,0,3,3,1,2,2,1,3,3,2,3,3,2,2
7786,0,3,3,1,3,2,1,3,4,3,4,4,2,2
7787,0,4,3,2,3,3,2,3,4,3,4,4,2,3
7788,0,4,3,3,4,4,3,4,4,3,4,4,3,3
7789,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7791,0,0,0,1,1,1,1,0,1,1,0,3,1,0
7793,0,1,0,3,1,1,1,2,1,1,1,4,2,2
7794,0,1,1,3,2,2,1,2,1,2,1,4,3,2
7795,1,1,2,3,2,3,1,2,2,3,1,4,3,3
7797,1,3,3,4,3,4,2,3,4,3,4,4,4,3
7798,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7799,0,0,0,0,0,0,0,1,1,0,1,0,0,1
7800,0,0,0,2,1,0,0,1,1,0,1,0,0,3
7801,0,0,0,2,2,0,0,1,2,2,1,0,1,3
7802,1,0,0,2,2,1,1,1,2,3,1,1,1,3
7803,0,1,0,2,2,3,1,2,2,3,1,1,2,3
7804,0,2,0,3,2,3,2,2,2,3,1,2,3,3
7805,0,2,1,3,2,3,2,2,2,3,3,3,3,4
7806,0,3,1,4,3,3,2,4,3,4,3,3,3,4
7807,1,3,3,4,4,4,2,4,4,4,4,3,3,4
7808,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7809,0,0,0,0,0,0,1,0,0,0,0,2,0,1
7810,0,0,0,2,2,0,1,1,1,1,0,2,0,1
7811,1,0,1,2,2,1,1,1,1,1,0,2,1,2
7812,0,1,1,2,2,1,2,2,2,1,0,3,1,3
7813,1,2,1,2,2,2,2,2,3,1,1,3,1,3
7814,1,2,2,2,2,2,2,3,3,2,2,3,2,3
7815,0,2,2,3,2,3,3,3,3,3,3,3,2,4
7816,1,3,2,3,2,3,4,4,4,3,3,3,3,4
7817,1,4,3,3,2,4,4,4,4,4,4,4,3,4
7818,0,1,1,1,2,0,0,0,0,0,0,1,1,0
7819,0,1,2,1,2,0,1,0,0,0,1,2,1,0
7821,1,2,3,2,3,0,1,1,2,1,2,2,2,0
7822,1,2,3,3,3,0,2,1,3,1,4,2,2,0
7823,1,2,3,3,4,3,3,1,3,2,4,2,2,1
7824,0,2,3,3,4,3,3,1,4,3,4,2,3,2
7825,0,2,3,3,4,3,4,2,4,3,4,2,4,3
7826,0,2,4,4,4,4,4,3,4,4,4,2,4,4
7827,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7828,0,2,1,1,0,1,1,0,0,1,0,0,0,0
7829,0,3,1,1,1,1,1,0,0,1,1,0,0,1
7830,0,3,2,1,2,1,1,1,0,1,2,1,0,2
7831,0,3,2,2,2,3,1,1,0,1,2,2,0,3
7832,0,3,2,3,3,4,1,3,1,1,2,2,0,3
7833,0,3,3,3,3,4,2,3,1,2,3,2,0,3
7835,1,4,3,3,4,4,3,4,1,3,3,3,2,4
7836,0,4,3,3,4,4,3,4,2,4,3,4,3,4
7837,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7838,0,0,2,0,0,0,0,0,1,0,0,1,2,0
7839,0,0,2,1,0,0,1,0,1,0,0,1,4,0
7840,1,1,2,1,1,0,1,1,2,0,1,1,4,0
7841,1,1,2,1,2,1,2,3,2,0,1,1,4,1
7842,1,1,2,1,3,1,2,3,2,0,3,2,4,2
7843,1,2,3,1,3,1,3,3,2,1,3,2,4,3
7844,0,3,3,3,3,2,4,3,2,1,3,3,4,3
7845,1,4,3,3,3,3,4,3,3,2,4,3,4,3
7847,0,0,1,0,0,0,0,0,1,2,0,1,0,0
7848,1,1,1,0,1,0,0,1,1,2,0,2,1,1
7849,0,1,1,1,1,0,0,2,2,3,1,2,1,1
7850,0,2,1,2,1,1,1,2,2,3,1,2,2,2
7851,1,2,3,2,1,1,1,2,3,3,3,2,2,3
7852,0,2,3,2,3,2,2,3,4,3,3,3,2,3
7853,1,3,3,3,3,2,3,3,4,3,4,3,2,3
7854,1,3,4,3,3,3,4,3,4,4,4,4,2,4
7855,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7856,1,0,1,1,0,2,1,0,0,0,0,0,1,0
7858,0,1,2,1,0,4,2,0,0,3,1,0,2,0
7860,1,2,3,1,3,4,3,0,1,3,2,1,2,2
7861,0,3,3,2,3,4,4,0,2,4,2,1,2,2
7862,0,4,3,2,3,4,4,2,2,4,2,1,3,2
7863,0,4,3,2,3,4,4,3,3,4,2,2,3,3
7864,1,4,3,3,3,4,4,3,3,4,4,3,4,3
7865,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7866,0,1,0,0,0,0,0,0,1,0,1,0,1,0
7867,0,2,0,0,0,0,0,0,2,0,1,1,2,0
7868,1,3,1,1,1,0,2,0,2,0,1,1,2,1
7869,1,3,1,1,2,0,4,0,2,0,3,2,2,1
7870,0,3,2,1,2,0,4,1,2,0,4,3,2,2
7871,0,3,3,3,2,1,4,2,3,1,4,3,2,2
7872,0,3,3,4,4,1,4,2,3,2,4,3,3,2
7874,0,3,4,4,4,4,4,3,4,2,4,4,4,4
7875,0,1,0,0,0,1,0,1,0,2,0,1,0,0
7876,1,1,0,0,0,1,0,1,1,2,0,1,2,1
7877,0,2,3,0,0,1,1,1,2,2,0,1,2,3
7878,1,3,3,1,0,1,1,1,2,2,3,2,2,3
7879,1,3,3,2,1,1,1,1,2,3,3,3,2,4
7880,1,3,3,3,4,2,1,1,2,3,3,3,4,4
7881,0,3,4,3,4,2,3,2,3,3,3,4,4,4
7882,0,3,4,3,4,3,3,4,4,3,4,4,4,4
7883,0,1,0,2,0,1,1,0,0,1,0,0,0,0
7884,0,1,0,2,0,2,1,2,0,1,2,0,0,0
7885,0,1,0,2,0,2,1,3,0,2,2,1,0,1
7886,1,1,0,3,1,3,1,3,2,2,2,1,0,2
7887,0,2,0,3,1,3,2,3,2,2,2,1,1,3
7888,0,2,3,3,4,3,2,3,2,2,2,1,2,3
7889,1,3,4,3,4,3,2,3,2,2,2,1,3,4
7890,0,3,4,3,4,4,3,4,4,3,2,1,3,4
7892,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7893,0,2,1,1,1,0,0,0,0,0,1,1,0,0
7895,1,2,1,2,1,0,0,1,1,1,3,2,0,2
7896,0,2,2,3,1,0,0,1,1,1,3,2,3,2
7898,0,2,4,3,2,2,1,2,2,2,4,3,3,3
7899,1,3,4,3,4,2,3,3,3,2,4,3,3,3
7902,1,0,1,0,0,0,0,1,1,1,0,0,0,1
7903,1,1,1,0,0,0,0,1,1,3,1,0,0,1
7904,1,1,1,1,1,0,1,1,3,3,1,0,1,1
7905,1,2,1,2,1,0,1,1,3,3,1,1,1,2
7906,0,2,2,2,2,1,2,1,3,4,1,1,1,3
7907,0,3,2,2,2,1,2,1,3,4,3,2,1,3
7908,0,3,3,2,2,1,3,1,3,4,3,3,2,3
7909,1,3,4,3,2,3,3,2,3,4,4,3,2,3
7910,0,4,4,3,4,4,4,2,3,4,4,4,2,3
7911,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7912,1,0,1,0,0,0,0,2,0,1,0,0,1,0
7913,0,0,2,0,0,0,0,2,2,1,1,1,1,0
7914,0,0,3,0,1,0,0,2,2,1,2,2,2,0
7915,0,2,3,1,1,0,1,2,2,1,2,2,3,1
7916,0,2,3,1,1,0,1,3,2,2,2,3,4,1
7917,1,3,3,2,1,1,1,3,2,2,2,3,4,2
7918,0,3,3,3,2,3,2,4,2,2,2,4,4,2
7919,1,4,3,3,2,4,3,4,2,3,3,4,4,2
7920,0,4,3,3,2,4,3,4,3,4,4,4,4,3
7922,0,0,1,1,1,0,0,0,0,1,0,0,1,1
7923,1,0,1,1,1,1,0,1,1,1,0,0,2,1
7924,1,1,2,1,1,1,1,1,1,3,0,0,3,1
7925,0,1,2,1,1,2,1,2,2,3,1,0,4,1
7926,1,2,2,2,1,2,1,3,2,3,1,1,4,1
7927,1,3,2,2,1,2,1,3,2,3,3,2,4,1
7928,1,3,2,3,3,2,2,3,3,4,3,2,4,2
7929,1,3,4,3,4,2,3,3,4,4,3,3,4,3
7930,1,4,4,4,4,3,3,3,4,4,4,4,4,3
7932,1,0,0,0,3,1,1,3,2,1,0,0,0,1
7934,1,0,0,1,3,2,2,4,2,2,1,1,2,2
7935,1,0,0,1,3,2,2,4,3,3,3,1,2,2
7936,1,1,2,3,3,2,2,4,3,3,3,2,3,3
7937,1,1,2,3,4,3,2,4,4,3,3,3,3,4
7938,0,3,4,3,4,4,4,4,4,3,4,4,3,4
7939,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7940,1,1,0,0,0,0,0,0,0,0,2,0,1,0
7941,0,1,1,0,0,0,0,1,0,0,2,1,2,1
7942,1,1,2,1,2,0,0,1,1,0,2,1,2,2
7943,1,1,2,2,3,0,0,2,2,2,2,1,2,2
7944,0,1,2,3,3,1,0,2,3,3,2,1,2,3
7945,1,2,2,3,3,1,0,2,3,3,3,2,2,4
7946,0,3,3,3,4,1,2,3,4,3,3,2,2,4
7947,0,3,3,3,4,2,2,3,4,3,3,3,4,4
7948,1,4,4,3,4,4,3,4,4,4,3,3,4,4
7949,1,0,0,2,0,0,1,0,0,0,1,1,0,1
7950,0,1,1,3,1,0,2,0,1,1,1,1,0,2
7952,0,2,2,3,2,1,3,1,1,2,2,2,0,3
7953,0,2,3,3,2,2,4,3,1,2,3,2,0,3
7954,0,3,3,3,2,2,4,3,1,2,3,3,2,3
7955,0,3,4,3,2,2,4,4,4,3,3,4,2,3
7956,0,3,4,3,4,3,4,4,4,4,3,4,2,4
7957,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7959,0,0,0,1,1,0,0,1,2,0,2,0,2,0
7960,0,0,0,1,1,1,1,1,3,1,2,0,2,1
7961,1,0,0,1,2,1,1,1,3,3,2,1,3,1
7962,1,1,0,1,2,1,1,3,3,3,2,2,3,2
7963,0,2,0,1,2,1,2,3,3,3,3,2,3,3
7964,1,2,0,1,4,1,3,3,3,3,4,3,3,3
7965,0,2,0,2,4,3,3,4,3,4,4,3,4,3
7966,0,2,2,4,4,4,4,4,3,4,4,4,4,3
7967,1,2,2,0,0,0,1,0,1,0,0,0,0,1
7968,1,2,2,0,1,0,1,1,2,1,0,0,1,1
7969,1,2,2,0,1,1,2,2,2,2,0,1,1,1
7970,1,2,2,1,1,3,2,2,2,3,0,1,1,3
7971,0,2,3,3,1,3,2,2,2,3,1,3,1,3
7972,1,2,3,3,3,3,2,2,2,3,2,4,2,3
7973,0,3,3,3,3,3,2,2,3,4,3,4,2,3
7974,1,3,4,3,3,4,2,3,3,4,3,4,4,3
7975,1,0,0,0,0,0,0,0,0,0,0,0,0,0
7976,1,1,0,0,1,0,0,1,0,2,0,0,0,1
7979,0,1,3,1,3,0,2,2,0,2,4,2,0,3
7980,1,1,3,1,3,2,2,3,0,3,4,2,0,4
7981,1,1,3,2,4,2,3,3,2,3,4,2,1,4
7982,0,2,3,2,4,2,3,3,2,3,4,4,2,4
7983,1,2,4,4,4,3,4,3,4,3,4,4,2,4
7984,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7985,0,1,0,0,1,1,0,0,1,1,0,0,0,0
7988,0,1,1,2,1,3,0,1,1,1,1,3,3,1
7989,1,1,2,2,1,3,1,1,1,1,1,3,3,3
7990,1,2,2,2,2,3,1,1,1,1,2,3,4,3
7992,1,4,3,3,2,3,3,2,3,2,2,3,4,4
7993,1,4,3,3,3,3,4,2,4,3,3,3,4,4
7994,1,0,0,0,0,0,0,0,0,0,0,0,0,0
7995,1,0,1,0,0,0,1,2,0,1,0,1,0,0
7996,1,0,1,0,0,1,2,3,0,1,2,1,0,0
7997,1,1,1,0,0,1,2,3,0,2,2,3,0,0
7998,1,1,1,0,0,1,3,3,1,2,3,3,1,1
7999,1,2,1,0,0,1,3,3,1,3,3,3,2,2
8000,0,2,2,0,1,1,3,3,1,4,3,3,4,3
8001,0,3,3,2,1,1,4,4,2,4,3,4,4,3
8002,0,3,4,3,1,3,4,4,3,4,4,4,4,3
8003,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8004,0,0,0,0,4,0,1,0,0,0,0,0,1,0
8005,1,1,3,0,4,0,1,0,0,0,0,1,1,1
8006,1,2,3,0,4,1,1,0,1,1,0,1,3,1
8007,0,2,3,3,4,1,3,1,2,2,1,1,3,2
8008,0,2,3,3,4,1,3,2,2,2,2,3,3,2
8009,1,2,4,4,4,3,3,2,3,3,2,3,3,2
8010,1,3,4,4,4,3,3,2,3,3,4,4,3,2
8012,1,0,0,0,0,0,0,0,0,0,0,0,0,0
8013,1,1,2,0,0,1,0,0,0,0,1,1,0,0
8014,0,1,2,1,0,1,0,0,1,0,2,1,1,1
8015,1,1,2,1,0,2,0,1,1,0,2,1,3,1
8016,0,1,3,1,0,3,0,2,1,1,3,1,3,2
8017,1,1,3,1,0,4,0,2,1,2,4,2,3,3
8018,1,2,4,3,0,4,0,3,2,2,4,4,3,3
8019,0,3,4,4,3,4,2,4,3,3,4,4,3,3
8020,0,4,4,4,3,4,3,4,3,4,4,4,3,4
8021,1,0,0,0,1,0,1,0,1,0,1,0,1,0
8022,0,0,0,0,1,1,1,0,2,0,1,1,2,1
8023,1,2,2,1,1,2,1,1,2,1,1,1,2,1
8024,0,2,2,1,1,2,3,1,2,3,1,2,2,1
8025,0,2,2,2,1,2,4,1,2,3,1,3,3,2
8026,0,2,2,3,2,3,4,2,3,3,2,3,3,2
8027,1,3,2,4,2,3,4,2,3,3,3,3,3,3
8028,1,3,2,4,4,4,4,3,3,3,4,3,3,4
8029,1,3,2,4,4,4,4,4,3,4,4,4,4,4
8030,0,1,2,0,1,0,0,0,1,0,0,0,1,0
8031,0,2,2,0,2,0,1,1,1,0,0,1,1,1
8032,0,2,2,2,2,1,1,1,1,0,2,1,1,1
8033,1,2,3,3,2,1,1,2,1,0,3,1,3,1
8034,1,2,3,4,3,2,1,2,2,0,3,2,3,2
8035,0,2,3,4,3,2,2,3,3,1,3,2,3,3
8036,0,3,3,4,3,2,2,4,3,2,3,2,3,4
8037,0,3,3,4,3,2,3,4,3,3,3,3,4,4
8038,0,3,4,4,3,3,4,4,3,3,4,4,4,4
8039,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8040,1,1,0,2,0,0,0,0,0,0,1,0,0,1
8041,1,1,0,2,0,1,1,0,1,0,1,0,1,2
8042,1,2,0,2,0,2,1,0,1,0,1,1,2,2
8043,0,2,0,4,0,3,2,1,1,1,2,1,2,2
8044,1,2,0,4,1,3,2,2,2,1,2,2,3,2
8045,0,2,0,4,1,3,2,3,2,3,3,2,3,2
8047,0,4,2,4,3,4,4,3,2,4,3,3,4,3
8048,1,0,0,0,0,0,0,0,0,0,0,0,0,0
8049,1,1,1,0,1,0,0,1,1,0,0,2,0,0
8050,1,1,1,2,1,2,0,2,2,0,1,2,0,0
8051,1,2,1,2,1,2,0,2,2,1,2,3,0,0
8052,1,2,3,2,2,3,0,2,3,2,3,3,0,0
8053,1,2,3,2,3,3,0,3,3,3,3,4,0,1
8054,1,3,3,2,3,3,1,3,3,3,3,4,1,2
8056,1,4,3,3,4,3,2,3,4,4,4,4,3,4
8057,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8059,1,1,0,1,1,3,1,0,1,2,0,0,1,0
8060,1,1,1,2,2,4,1,1,1,2,0,1,1,1
8061,0,1,2,2,3,4,2,3,1,2,2,1,1,2
8062,1,2,3,3,3,4,3,3,1,2,2,2,1,2
8063,0,2,3,3,3,4,3,3,2,3,3,2,2,2
8064,0,2,3,3,3,4,4,3,3,4,3,3,2,3
8065,0,3,3,3,3,4,4,3,3,4,3,4,3,4
8066,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8068,1,0,1,1,1,1,1,0,1,1,1,1,0,1
8069,0,0,1,1,1,2,1,0,3,1,1,1,2,1
8071,0,1,1,3,3,2,1,0,3,2,2,2,3,2
8072,1,1,1,4,3,2,1,1,4,2,3,3,3,2
8073,0,1,2,4,3,2,4,1,4,3,3,3,3,3
8074,0,2,2,4,3,4,4,3,4,3,3,3,3,3
8075,0,3,3,4,3,4,4,3,4,3,4,4,3,3
8076,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8078,1,0,1,1,1,0,0,0,0,0,1,2,1,2
8079,0,1,1,1,1,0,0,0,1,0,2,3,1,2
8080,0,2,2,1,1,0,0,0,1,0,2,4,2,2
8081,0,2,3,4,1,0,0,1,1,0,3,4,2,2
8082,0,2,4,4,1,0,2,2,2,0,3,4,3,2
8083,0,3,4,4,3,1,3,3,2,0,3,4,3,2
8084,0,4,4,4,3,3,4,4,3,0,3,4,3,2
8085,1,4,4,4,4,3,4,4,4,2,3,4,3,3
8087,0,0,0,0,0,0,0,0,0,0,1,2,1,0
8089,1,2,1,0,0,1,1,2,0,2,1,2,1,1
8090,1,3,1,0,1,1,1,2,0,2,1,2,2,2
8091,0,3,2,2,2,1,1,2,1,2,1,3,3,2
8092,0,3,4,2,2,2,1,4,1,2,1,3,4,2
8093,1,3,4,2,3,3,2,4,1,3,2,3,4,2
8094,0,3,4,3,3,3,2,4,3,4,3,3,4,2
8095,1,4,4,4,3,3,2,4,3,4,3,4,4,3
8096,1,0,0,0,0,0,0,0,0,0,0,0,0,0
8097,0,1,2,0,1,0,0,0,1,0,2,0,0,0
8098,1,1,2,1,3,0,1,2,1,0,2,0,0,0
8100,0,3,3,4,3,1,3,3,2,2,2,1,0,0
8101,0,3,4,4,3,1,4,3,2,3,3,2,0,0
8102,0,3,4,4,3,2,4,3,3,3,3,4,0,0
8104,0,3,4,4,4,4,4,3,3,3,4,4,1,4
8105,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8106,0,1,0,1,0,0,0,1,0,0,0,0,2,1
8107,1,1,1,2,0,0,0,1,0,1,2,0,2,1
8108,1,2,2,2,1,0,1,1,0,1,2,1,3,2
8109,1,2,3,3,1,0,2,2,0,1,2,1,4,3
8110,1,3,3,3,1,0,2,2,2,1,2,1,4,4
8111,1,3,4,3,1,1,4,2,2,2,2,2,4,4
8112,0,4,4,4,1,1,4,3,2,2,3,4,4,4
8113,1,4,4,4,2,3,4,3,2,3,4,4,4,4
8116,1,1,1,2,1,0,1,1,2,0,0,1,0,1
8117,0,1,1,2,2,1,1,2,3,0,1,1,0,1
8118,0,1,1,2,2,1,1,2,4,1,1,2,0,2
8119,1,1,2,3,2,1,1,2,4,1,2,2,1,3
8120,1,1,3,3,2,1,2,2,4,2,2,3,2,3
8121,0,1,3,3,3,2,2,2,4,2,3,3,4,3
8122,1,3,4,3,4,3,3,2,4,3,3,3,4,3
8123,1,4,4,3,4,3,3,3,4,4,4,3,4,3
8124,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8125,0,0,0,0,0,1,0,0,0,1,0,1,0,1
8126,0,0,2,1,0,1,0,2,1,1,0,1,1,1
8127,1,0,2,1,1,1,1,3,1,1,0,1,2,2
8128,0,1,2,2,1,2,2,3,1,1,0,1,2,4
8129,1,2,2,2,2,3,2,3,1,1,0,2,3,4
8130,1,3,3,2,2,4,3,3,2,1,1,2,4,4
8131,0,3,4,2,3,4,3,3,2,1,3,3,4,4
8132,1,3,4,3,3,4,3,3,3,2,4,4,4,4
8133,1,0,0,0,0,0,0,0,0,0,0,0,0,0
8134,1,2,0,0,1,1,0,0,1,0,0,0,0,0
8135,1,2,1,1,1,2,3,0,1,0,0,0,0,1
8136,1,2,1,1,2,2,3,0,1,0,1,0,2,2
8138,0,4,2,2,4,2,4,1,3,1,3,1,2,2
8139,1,4,3,2,4,2,4,2,4,3,3,1,2,2
8140,0,4,3,3,4,2,4,2,4,4,3,2,3,3
8141,0,4,4,4,4,4,4,3,4,4,3,2,3,4
8142,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8143,1,1,1,0,0,1,0,1,0,0,0,0,2,0
8144,0,1,1,0,1,1,0,1,1,1,0,1,3,0
8145,1,2,2,0,1,1,0,1,1,2,0,2,3,0
8146,1,2,2,1,2,2,0,2,2,2,0,2,3,1
8147,1,3,2,2,3,3,1,2,2,2,0,3,3,1
8148,0,4,3,2,3,3,1,3,2,2,1,3,3,1
8149,0,4,3,2,3,3,2,4,2,2,2,3,3,3
8150,1,4,3,2,4,3,3,4,3,2,3,4,3,3
8151,0,4,3,4,4,4,3,4,4,2,3,4,4,4
8152,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8153,0,0,1,1,2,0,0,1,0,0,1,0,0,0
8154,1,1,1,2,3,1,1,1,0,0,2,0,0,0
8155,0,2,1,2,3,1,1,1,0,1,2,0,1,1
8156,0,2,1,2,3,1,1,1,1,2,2,1,1,2
8157,1,2,2,3,4,1,1,2,1,2,3,1,2,2
8159,1,3,2,4,4,2,2,3,2,3,3,1,3,4
8160,0,3,2,4,4,2,3,3,4,4,3,1,4,4
8161,1,4,3,4,4,3,4,3,4,4,3,2,4,4
8162,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8163,0,0,1,1,0,0,0,1,0,0,0,1,1,0
8164,0,0,2,2,0,1,0,1,0,0,0,1,1,2
8165,1,0,2,2,0,2,0,1,1,0,2,1,2,2
8166,1,0,2,2,0,2,0,2,1,2,2,1,2,3
8167,1,1,3,2,1,2,1,2,1,2,2,3,3,3
8168,1,4,4,2,2,3,2,2,1,3,2,3,3,4
8169,1,4,4,2,2,3,3,3,3,3,2,4,3,4
8170,1,4,4,2,3,3,4,3,3,4,3,4,4,4
8171,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8172,1,2,0,1,0,0,0,1,0,0,0,0,1,1
8173,0,3,0,1,0,0,0,1,1,0,2,0,1,1
8174,0,3,0,2,1,0,0,1,2,1,3,0,1,1
8175,0,3,0,2,2,1,0,2,2,2,3,1,1,1
8176,0,3,1,2,2,2,1,2,2,3,4,1,1,1
8177,1,4,1,2,2,2,2,3,2,4,4,1,1,3
8178,1,4,2,2,3,4,3,3,2,4,4,1,2,4
8179,0,4,3,3,3,4,3,3,3,4,4,3,3,4
8180,0,4,3,3,4,4,3,4,4,4,4,4,3,4
8182,1,0,1,2,1,0,1,0,0,0,2,2,1,0
8183,0,1,1,2,1,0,1,1,0,0,2,2,1,2
8184,1,1,1,3,2,1,1,1,0,0,2,3,1,3
8185,1,2,2,3,2,1,1,1,0,1,2,4,1,3
8186,0,3,2,3,3,2,1,1,1,2,2,4,1,3
8187,1,3,2,3,3,2,2,1,3,4,2,4,1,3
8188,0,3,3,3,3,2,2,2,3,4,3,4,2,4
8189,0,3,4,3,3,2,3,2,3,4,3,4,4,4
8190,1,4,4,4,3,2,4,3,4,4,3,4,4,4
8191,1,0,0,0,1,2,0,1,0,1,1,0,0,0
8192,0,0,1,0,2,2,0,1,0,2,2,0,1,0
8193,1,1,1,0,2,4,0,1,1,2,2,1,1,0
8195,1,3,2,0,2,4,1,2,2,3,3,1,2,0
8196,1,3,3,0,3,4,1,2,2,3,3,3,2,1
8197,0,3,3,0,3,4,1,3,2,3,3,3,4,2
8198,1,4,3,3,3,4,2,3,3,3,4,3,4,2
8199,1,4,3,4,3,4,3,3,3,4,4,4,4,3
8201,1,0,1,0,0,0,0,1,2,1,0,0,0,0
8202,1,0,2,0,1,0,1,1,2,1,1,0,1,1
8203,0,1,2,0,2,1,1,1,2,2,1,0,1,2
8204,0,2,3,1,3,2,1,1,2,2,1,1,1,2
8205,1,3,3,1,4,2,2,1,2,2,1,1,2,3
8207,0,3,3,1,4,2,2,2,3,4,1,2,4,4
8208,0,4,3,2,4,3,2,2,3,4,1,3,4,4
8210,1,0,0,0,0,0,0,0,0,0,0,0,0,0
8211,0,1,0,0,1,1,0,0,1,2,0,0,0,0
8212,0,1,0,0,1,1,1,0,1,3,0,1,1,0
8213,0,1,1,1,1,2,1,0,1,3,0,1,1,2
8214,1,1,1,1,1,4,1,0,2,3,0,1,2,3
8215,1,2,1,2,1,4,1,1,2,4,0,1,3,3
8216,1,2,3,2,1,4,2,2,2,4,2,1,3,3
8217,0,3,4,2,2,4,2,2,2,4,2,1,4,3
8218,1,4,4,2,2,4,2,2,3,4,3,2,4,3
8219,0,4,4,4,3,4,2,2,4,4,3,4,4,3
8220,1,0,0,0,0,0,0,0,0,0,0,0,0,0
8221,0,0,0,0,0,0,1,1,1,1,0,0,0,1
8222,0,0,1,0,0,0,1,1,1,1,1,1,1,2
8223,0,1,1,0,1,0,1,1,1,1,1,2,2,2
8224,0,1,1,1,1,0,1,2,1,2,3,2,2,2
8225,0,1,2,1,1,1,1,2,2,2,3,2,3,3
8226,1,1,2,2,1,3,3,2,2,2,3,3,3,3
8227,1,2,4,4,3,3,3,2,2,2,3,3,4,3
8229,1,4,4,4,4,4,4,3,4,3,3,3,4,4
8230,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8231,1,0,1,0,0,0,1,0,0,0,0,0,1,1
8232,0,0,1,1,0,1,1,0,0,1,0,1,1,2
8233,1,0,1,1,1,1,2,1,0,1,1,1,2,2
8234,1,0,2,1,2,2,2,2,1,3,1,1,2,3
8235,0,0,3,2,2,2,3,3,1,3,1,1,4,3
8236,0,1,3,2,2,2,3,3,2,4,2,1,4,3
8237,1,2,3,2,2,2,3,3,2,4,2,3,4,4
8238,0,3,3,2,2,3,4,3,2,4,2,4,4,4
8239,0,3,4,3,3,4,4,3,4,4,3,4,4,4
8240,0,1,0,1,1,1,0,1,0,0,1,0,0,0
8241,1,2,1,1,2,1,1,2,0,1,1,0,0,0
8242,0,2,1,1,3,1,2,3,0,1,1,0,0,2
8243,1,2,2,2,3,1,2,3,0,2,2,1,0,2
8244,1,2,3,2,3,3,2,4,0,2,2,1,2,2
8247,1,2,3,4,3,4,2,4,2,4,4,3,4,3
8248,0,3,4,4,3,4,4,4,2,4,4,4,4,3
8249,1,0,0,0,0,0,0,0,0,0,0,0,0,0
8250,1,1,1,0,0,1,0,1,0,0,0,0,1,0
8251,1,2,1,0,0,1,0,1,1,1,0,0,2,0
8252,1,2,1,3,0,3,1,1,1,1,1,0,2,0
8253,0,2,1,3,0,3,2,2,2,1,2,0,2,1
8254,1,2,2,3,1,3,2,2,2,2,2,1,2,2
8255,0,2,3,3,1,3,3,3,3,2,2,2,3,2
8257,0,3,4,4,2,3,3,3,4,4,2,4,3,3
8258,0,3,4,4,2,4,4,3,4,4,3,4,4,3
8259,1,0,0,0,0,0,0,0,0,0,0,0,0,0
8260,1,0,0,1,0,1,0,1,0,0,0,0,2,0
8261,0,1,1,1,0,1,1,1,1,1,0,0,2,0
8263,0,1,1,2,0,1,1,2,1,3,1,0,4,2
8264,0,2,2,3,0,1,2,3,2,3,2,0,4,2
8265,0,3,2,3,1,2,3,4,2,3,3,0,4,2
8266,0,3,2,3,1,2,4,4,3,3,3,2,4,2
8267,0,3,2,3,2,3,4,4,3,4,4,2,4,3
8268,0,3,2,4,3,4,4,4,3,4,4,4,4,3
